run_id,fold,horizon,seed,lookback,model_family,confidence_threshold,n_total,n_active,active_fraction,macro_f1,mcc
fold_4__h10__seed_2__lb50__supervised,4,10,2,50,matrix_transformer,0.9,34736,13538,0.38973975126669735,0.9014294382282033,0.8723645057577779
fold_4__h10__seed_2__lb50__deeplob_style__supervised,4,10,2,50,deeplob_style,0.0,34736,34736,1.0,0.4346943287553258,0.2661666889104077
fold_4__h10__seed_2__lb50__deeplob_style__supervised,4,10,2,50,deeplob_style,0.5,34736,33774,0.9723053892215568,0.4356216857984025,0.2758991818126815
fold_4__h10__seed_2__lb50__deeplob_style__supervised,4,10,2,50,deeplob_style,0.6,34736,31759,0.9142964071856288,0.43264674659474606,0.29497528379887983
fold_4__h10__seed_2__lb50__deeplob_style__supervised,4,10,2,50,deeplob_style,0.7,34736,30418,0.8756909258406265,0.42761167632302177,0.30491173420477385
fold_4__h10__seed_2__lb50__deeplob_style__supervised,4,10,2,50,deeplob_style,0.8,34736,29286,0.8431022570244127,0.42164363201778293,0.3064359996565408
fold_4__h10__seed_2__lb50__deeplob_style__supervised,4,10,2,50,deeplob_style,0.9,34736,27353,0.7874539382772916,0.3968963032282917,0.2952945250498518
fold_4__h10__seed_2__lb100__supervised,4,10,2,100,matrix_transformer,0.0,34686,34686,1.0,0.29746569057352795,-0.045076220535098084
fold_4__h10__seed_2__lb100__supervised,4,10,2,100,matrix_transformer,0.5,34686,15611,0.45006630917373003,0.23344295050576533,0.0
fold_4__h10__seed_2__lb100__supervised,4,10,2,100,matrix_transformer,0.6,34686,15576,0.4490572565300121,0.23344041609300903,0.0
fold_4__h10__seed_2__lb100__supervised,4,10,2,100,matrix_transformer,0.7,34686,14849,0.42809779161621403,0.23502223772564754,0.0
fold_4__h10__seed_2__lb100__supervised,4,10,2,100,matrix_transformer,0.8,34686,0,0.0,,
fold_4__h10__seed_2__lb100__supervised,4,10,2,100,matrix_transformer,0.9,34686,0,0.0,,
fold_4__h10__seed_2__lb100__deeplob_style__supervised,4,10,2,100,deeplob_style,0.0,34686,34686,1.0,0.4457823238769661,0.2747670181120798
fold_4__h10__seed_2__lb100__deeplob_style__supervised,4,10,2,100,deeplob_style,0.5,34686,33591,0.9684310672893963,0.4484034884075001,0.2858227862949751
fold_4__h10__seed_2__lb100__deeplob_style__supervised,4,10,2,100,deeplob_style,0.6,34686,31379,0.9046589402064233,0.44724432401830566,0.3056601860812846
fold_4__h10__seed_2__lb100__deeplob_style__supervised,4,10,2,100,deeplob_style,0.7,34686,29735,0.8572622960272156,0.44849527332302314,0.31872087889354034
fold_4__h10__seed_2__lb100__deeplob_style__supervised,4,10,2,100,deeplob_style,0.8,34686,27889,0.8040419765899787,0.4515591165330191,0.32569220573515417
fold_4__h10__seed_2__lb100__deeplob_style__supervised,4,10,2,100,deeplob_style,0.9,34686,23639,0.6815141555670876,0.45758464787318814,0.3337662174830187
fold_4__h50__seed_0__lb20__supervised,4,50,0,20,matrix_transformer,0.0,34766,34766,1.0,0.776813899330525,0.6644212090476564
fold_4__h50__seed_0__lb20__supervised,4,50,0,20,matrix_transformer,0.5,34766,33064,0.9510441235690043,0.7957367465438062,0.6921846895965077
fold_4__h50__seed_0__lb20__supervised,4,50,0,20,matrix_transformer,0.6,34766,29900,0.8600356670310073,0.8255344381417741,0.7365895577259985
fold_4__h50__seed_0__lb20__supervised,4,50,0,20,matrix_transformer,0.7,34766,26558,0.7639072657193811,0.8578574964487057,0.7847807122449056
fold_4__h50__seed_0__lb20__supervised,4,50,0,20,matrix_transformer,0.8,34766,22708,0.6531668871886326,0.8912656061594076,0.8336323297644533
fold_4__h50__seed_0__lb20__supervised,4,50,0,20,matrix_transformer,0.9,34766,17494,0.5031927745498476,0.9297634406449866,0.8907984685769124
fold_4__h50__seed_0__lb20__deeplob_style__supervised,4,50,0,20,deeplob_style,0.0,34766,34766,1.0,0.5702552030343332,0.38586415334341195
fold_4__h50__seed_0__lb20__deeplob_style__supervised,4,50,0,20,deeplob_style,0.5,34766,31740,0.9129609388483001,0.5889982304834334,0.4158080707235364
fold_4__h50__seed_0__lb20__deeplob_style__supervised,4,50,0,20,deeplob_style,0.6,34766,26891,0.7734855893689236,0.6212275858000293,0.4641312753087417
fold_4__h50__seed_0__lb20__deeplob_style__supervised,4,50,0,20,deeplob_style,0.7,34766,21717,0.6246620261174711,0.6686096688608917,0.5306666767802182
fold_4__h50__seed_0__lb20__deeplob_style__supervised,4,50,0,20,deeplob_style,0.8,34766,15637,0.4497785192429385,0.7509587391573506,0.6387175091448873
fold_4__h50__seed_0__lb20__deeplob_style__supervised,4,50,0,20,deeplob_style,0.9,34766,8609,0.24762699188862683,0.8743922781256194,0.8110460811124256
fold_4__h50__seed_0__lb50__supervised,4,50,0,50,matrix_transformer,0.0,34736,34736,1.0,0.7399558205692914,0.6055647119394859
fold_4__h50__seed_0__lb50__supervised,4,50,0,50,matrix_transformer,0.5,34736,31101,0.8953535237217872,0.77488521806084,0.6545030493207221
fold_4__h50__seed_0__lb50__supervised,4,50,0,50,matrix_transformer,0.6,34736,26259,0.755959235375403,0.8175683072393216,0.7175338004265616
fold_4__h50__seed_0__lb50__supervised,4,50,0,50,matrix_transformer,0.7,34736,21807,0.6277924919391985,0.8498256586309845,0.7663830202429258
fold_4__h50__seed_0__lb50__supervised,4,50,0,50,matrix_transformer,0.8,34736,17297,0.49795601105481346,0.8828338480305865,0.8164728588419774
fold_4__h50__seed_0__lb50__supervised,4,50,0,50,matrix_transformer,0.9,34736,11943,0.34382197144173193,0.9203284583242092,0.8732894435615774
fold_4__h50__seed_0__lb50__deeplob_style__supervised,4,50,0,50,deeplob_style,0.0,34736,34736,1.0,0.4874422243494763,0.3309261247103824
fold_4__h50__seed_0__lb50__deeplob_style__supervised,4,50,0,50,deeplob_style,0.5,34736,32904,0.9472593274988484,0.49110775457541234,0.3436746982647624
fold_4__h50__seed_0__lb50__deeplob_style__supervised,4,50,0,50,deeplob_style,0.6,34736,30431,0.8760651773376325,0.49449657214176773,0.35823254913411906
fold_4__h50__seed_0__lb50__deeplob_style__supervised,4,50,0,50,deeplob_style,0.7,34736,27632,0.7954859511745739,0.5021436344583275,0.37640728743665697
fold_4__h50__seed_0__lb50__deeplob_style__supervised,4,50,0,50,deeplob_style,0.8,34736,22890,0.6589705204974666,0.5298376183245881,0.41402863264372924
fold_4__h50__seed_0__lb50__deeplob_style__supervised,4,50,0,50,deeplob_style,0.9,34736,11092,0.3193228926761861,0.7097171909767326,0.6165542368168061
fold_4__h50__seed_0__lb100__supervised,4,50,0,100,matrix_transformer,0.0,34686,34686,1.0,0.5110763613750778,0.28364817361141487
fold_4__h50__seed_0__lb100__supervised,4,50,0,100,matrix_transformer,0.5,34686,27784,0.8010148186588248,0.5377954639552677,0.32524530293776105
fold_4__h50__seed_0__lb100__supervised,4,50,0,100,matrix_transformer,0.6,34686,20640,0.5950527590382286,0.5765075641441589,0.38379995085641694
fold_4__h50__seed_0__lb100__supervised,4,50,0,100,matrix_transformer,0.7,34686,13685,0.3945395836937093,0.6285553989451856,0.45767004842104614
fold_4__h50__seed_0__lb100__supervised,4,50,0,100,matrix_transformer,0.8,34686,6651,0.19174883238194085,0.7171944348344499,0.585354814865748
fold_4__h50__seed_0__lb100__supervised,4,50,0,100,matrix_transformer,0.9,34686,787,0.022689269445885948,0.8243613923922456,0.7503474687188447
fold_4__h50__seed_0__lb100__deeplob_style__supervised,4,50,0,100,deeplob_style,0.0,34686,34686,1.0,0.4927487666899751,0.28860233230892585
fold_4__h50__seed_0__lb100__deeplob_style__supervised,4,50,0,100,deeplob_style,0.5,34686,32740,0.9438966730092833,0.4961111731119767,0.3064156775808056
fold_4__h50__seed_0__lb100__deeplob_style__supervised,4,50,0,100,deeplob_style,0.6,34686,30261,0.8724269157585193,0.49581259279403794,0.32748033096755563
fold_4__h50__seed_0__lb100__deeplob_style__supervised,4,50,0,100,deeplob_style,0.7,34686,28047,0.8085971285244767,0.4885655649416407,0.3389679441213769
fold_4__h50__seed_0__lb100__deeplob_style__supervised,4,50,0,100,deeplob_style,0.8,34686,25670,0.7400680389782621,0.4738275129102057,0.34573411859682157
fold_4__h50__seed_0__lb100__deeplob_style__supervised,4,50,0,100,deeplob_style,0.9,34686,22268,0.6419881220088797,0.4328342311695839,0.33206036143069384
fold_4__h50__seed_1__lb20__supervised,4,50,1,20,matrix_transformer,0.0,34766,34766,1.0,0.772273479433816,0.6555992186799068
fold_4__h50__seed_1__lb20__supervised,4,50,1,20,matrix_transformer,0.5,34766,32542,0.9360294540643157,0.7955162215724346,0.6894761864230458
fold_4__h50__seed_1__lb20__supervised,4,50,1,20,matrix_transformer,0.6,34766,28720,0.8260944601047,0.8303099203709224,0.7415126909885331
fold_4__h50__seed_1__lb20__supervised,4,50,1,20,matrix_transformer,0.7,34766,24861,0.7150952079618018,0.8665561412445838,0.7955673993685752
fold_4__h50__seed_1__lb20__supervised,4,50,1,20,matrix_transformer,0.8,34766,20654,0.5940861761491112,0.8997982490983398,0.8449702452646413
fold_4__h50__seed_1__lb20__supervised,4,50,1,20,matrix_transformer,0.9,34766,15442,0.44416959097969283,0.9378686067503543,0.9029991389685965
fold_4__h50__seed_1__lb20__deeplob_style__supervised,4,50,1,20,deeplob_style,0.0,34766,34766,1.0,0.5295520681217014,0.37452307901335563
fold_4__h50__seed_1__lb20__deeplob_style__supervised,4,50,1,20,deeplob_style,0.5,34766,33002,0.9492607720186389,0.5338499640111143,0.38845789297573885
fold_4__h50__seed_1__lb20__deeplob_style__supervised,4,50,1,20,deeplob_style,0.6,34766,30493,0.8770925616982109,0.5364860383172455,0.4013570338587483
fold_4__h50__seed_1__lb20__deeplob_style__supervised,4,50,1,20,deeplob_style,0.7,34766,27853,0.8011563021342691,0.5354740436129486,0.40824038407846025
fold_4__h50__seed_1__lb20__deeplob_style__supervised,4,50,1,20,deeplob_style,0.8,34766,24559,0.7064085600874418,0.5362161836729409,0.4169461401929788
fold_4__h50__seed_1__lb20__deeplob_style__supervised,4,50,1,20,deeplob_style,0.9,34766,18144,0.5218892020939999,0.5555004344293802,0.4450362609707109
fold_4__h50__seed_1__lb50__supervised,4,50,1,50,matrix_transformer,0.0,34736,34736,1.0,0.7712841044220268,0.6541445399602644
fold_4__h50__seed_1__lb50__supervised,4,50,1,50,matrix_transformer,0.5,34736,31997,0.9211480884385076,0.7987923257083896,0.694937120658729
fold_4__h50__seed_1__lb50__supervised,4,50,1,50,matrix_transformer,0.6,34736,28239,0.8129606172270843,0.834515483674871,0.7487149347038135
fold_4__h50__seed_1__lb50__supervised,4,50,1,50,matrix_transformer,0.7,34736,24429,0.703276140027637,0.865822900697672,0.795216932564354
fold_4__h50__seed_1__lb50__supervised,4,50,1,50,matrix_transformer,0.8,34736,19964,0.5747351450944266,0.8977581720338715,0.841878651019675
fold_4__h50__seed_1__lb50__supervised,4,50,1,50,matrix_transformer,0.9,34736,14284,0.41121602947950253,0.9323031696046883,0.8943749966244983
fold_4__h50__seed_1__lb50__deeplob_style__supervised,4,50,1,50,deeplob_style,0.0,34736,34736,1.0,0.5610027075003959,0.3842304687797419
fold_4__h50__seed_1__lb50__deeplob_style__supervised,4,50,1,50,deeplob_style,0.5,34736,32399,0.9327210962690005,0.5759702389407727,0.4080070413330568
fold_4__h50__seed_1__lb50__deeplob_style__supervised,4,50,1,50,deeplob_style,0.6,34736,28380,0.8170198065407647,0.6030477172548363,0.45000589127725343
fold_4__h50__seed_1__lb50__deeplob_style__supervised,4,50,1,50,deeplob_style,0.7,34736,23860,0.6868954398894519,0.6436465952927507,0.5038451616202326
fold_4__h50__seed_1__lb50__deeplob_style__supervised,4,50,1,50,deeplob_style,0.8,34736,18510,0.5328765545831414,0.7118851179523068,0.5899253905390286
fold_4__h50__seed_1__lb50__deeplob_style__supervised,4,50,1,50,deeplob_style,0.9,34736,12362,0.35588438507600184,0.7978158720602121,0.7063520502839028
fold_4__h50__seed_1__lb100__supervised,4,50,1,100,matrix_transformer,0.0,34686,34686,1.0,0.4591235168469337,0.2002102927425505
fold_4__h50__seed_1__lb100__supervised,4,50,1,100,matrix_transformer,0.5,34686,20315,0.5856829844894194,0.5252679613113012,0.2924267986395127
fold_4__h50__seed_1__lb100__supervised,4,50,1,100,matrix_transformer,0.6,34686,9398,0.2709450498760307,0.5962943404032106,0.4033117315210526
fold_4__h50__seed_1__lb100__supervised,4,50,1,100,matrix_transformer,0.7,34686,3971,0.11448422994868246,0.6483958026258814,0.5057362522779679
fold_4__h50__seed_1__lb100__supervised,4,50,1,100,matrix_transformer,0.8,34686,1061,0.030588710142420573,0.7127981589943024,0.6156734989111106
fold_4__h50__seed_1__lb100__supervised,4,50,1,100,matrix_transformer,0.9,34686,4,0.00011532030213919161,1.0,0.0
fold_4__h50__seed_1__lb100__deeplob_style__supervised,4,50,1,100,deeplob_style,0.0,34686,34686,1.0,0.5289626002599331,0.3396948798810371
fold_4__h50__seed_1__lb100__deeplob_style__supervised,4,50,1,100,deeplob_style,0.5,34686,33455,0.9645101770166638,0.5328999929784437,0.3496213121749125
fold_4__h50__seed_1__lb100__deeplob_style__supervised,4,50,1,100,deeplob_style,0.6,34686,30268,0.8726287262872628,0.5494294203881586,0.37699941074920984
fold_4__h50__seed_1__lb100__deeplob_style__supervised,4,50,1,100,deeplob_style,0.7,34686,26651,0.7683503430778988,0.5723030965189672,0.41270987493051164
fold_4__h50__seed_1__lb100__deeplob_style__supervised,4,50,1,100,deeplob_style,0.8,34686,21258,0.6128697457187338,0.6239842447973999,0.4816782843625231
fold_4__h50__seed_1__lb100__deeplob_style__supervised,4,50,1,100,deeplob_style,0.9,34686,11211,0.32321397682061925,0.786537260735139,0.6993329826711138
fold_4__h50__seed_2__lb20__supervised,4,50,2,20,matrix_transformer,0.0,34766,34766,1.0,0.7953644844466781,0.6914099307727258
fold_4__h50__seed_2__lb20__supervised,4,50,2,20,matrix_transformer,0.5,34766,32689,0.9402577230627625,0.8176397678114512,0.7245430003801178
fold_4__h50__seed_2__lb20__supervised,4,50,2,20,matrix_transformer,0.6,34766,29531,0.8494218489328654,0.8499282434478177,0.7728622279338688
fold_4__h50__seed_2__lb20__supervised,4,50,2,20,matrix_transformer,0.7,34766,26384,0.7589023758844848,0.8791568015036167,0.8163544729359401
fold_4__h50__seed_2__lb20__supervised,4,50,2,20,matrix_transformer,0.8,34766,22770,0.6549502387389978,0.9072917368092663,0.8589122775261162
fold_4__h50__seed_2__lb20__supervised,4,50,2,20,matrix_transformer,0.9,34766,17810,0.5122821147097739,0.9374919582703138,0.9056928792523593
fold_4__h50__seed_2__lb20__deeplob_style__supervised,4,50,2,20,deeplob_style,0.0,34766,34766,1.0,0.573348386593821,0.3846840443774861
fold_4__h50__seed_2__lb20__deeplob_style__supervised,4,50,2,20,deeplob_style,0.5,34766,28410,0.8171777023528735,0.6231003042331903,0.4585792849795854
fold_4__h50__seed_2__lb20__deeplob_style__supervised,4,50,2,20,deeplob_style,0.6,34766,20983,0.6035494448599206,0.7099575285616172,0.5777613950300144
fold_4__h50__seed_2__lb20__deeplob_style__supervised,4,50,2,20,deeplob_style,0.7,34766,15288,0.43973997583846286,0.7948870904042611,0.6953100604195049
fold_4__h50__seed_2__lb20__deeplob_style__supervised,4,50,2,20,deeplob_style,0.8,34766,11281,0.32448369096243457,0.8473412813596571,0.7726683619503714
fold_4__h50__seed_2__lb20__deeplob_style__supervised,4,50,2,20,deeplob_style,0.9,34766,7230,0.20796180176034057,0.8986353921472715,0.8513842904126626
fold_4__h50__seed_2__lb50__supervised,4,50,2,50,matrix_transformer,0.0,34736,34736,1.0,0.774008742518089,0.6565326439067165
fold_4__h50__seed_2__lb50__supervised,4,50,2,50,matrix_transformer,0.5,34736,32115,0.9245451404882543,0.801589859638829,0.6973885348948781
fold_4__h50__seed_2__lb50__supervised,4,50,2,50,matrix_transformer,0.6,34736,28122,0.8095923537540304,0.8389040436998482,0.7538352725128439
fold_4__h50__seed_2__lb50__supervised,4,50,2,50,matrix_transformer,0.7,34736,24094,0.6936319668355596,0.8738847410384806,0.806678069685955
fold_4__h50__seed_2__lb50__supervised,4,50,2,50,matrix_transformer,0.8,34736,19986,0.5753684937816674,0.9042441404762895,0.8523313350020901
fold_4__h50__seed_2__lb50__supervised,4,50,2,50,matrix_transformer,0.9,34736,14905,0.4290937356057117,0.9360405295233925,0.9008373396644933
fold_4__h50__seed_2__lb50__deeplob_style__supervised,4,50,2,50,deeplob_style,0.0,34736,34736,1.0,0.5393035439155957,0.33808321954236253
fold_4__h50__seed_2__lb50__deeplob_style__supervised,4,50,2,50,deeplob_style,0.5,34736,29529,0.8500978811607555,0.5694322575353877,0.3843841442449207
fold_4__h50__seed_2__lb50__deeplob_style__supervised,4,50,2,50,deeplob_style,0.6,34736,23283,0.6702844311377245,0.6187220397782094,0.44911541624738915
fold_4__h50__seed_2__lb50__deeplob_style__supervised,4,50,2,50,deeplob_style,0.7,34736,16847,0.4850011515430677,0.6954250424735234,0.5513278385452374
fold_4__h50__seed_2__lb50__deeplob_style__supervised,4,50,2,50,deeplob_style,0.8,34736,9882,0.2844887148779364,0.8640557080625403,0.7956948616403402
fold_4__h50__seed_2__lb50__deeplob_style__supervised,4,50,2,50,deeplob_style,0.9,34736,6856,0.19737448180561953,0.9101224737253935,0.8686527987802344
fold_4__h50__seed_2__lb100__supervised,4,50,2,100,matrix_transformer,0.0,34686,34686,1.0,0.565178596721581,0.35071081164166457
fold_4__h50__seed_2__lb100__supervised,4,50,2,100,matrix_transformer,0.5,34686,29309,0.8449806838493917,0.5948446044180672,0.3949612932467781
fold_4__h50__seed_2__lb100__supervised,4,50,2,100,matrix_transformer,0.6,34686,22214,0.6404312979300005,0.6463490342257349,0.4718277288394465
fold_4__h50__seed_2__lb100__supervised,4,50,2,100,matrix_transformer,0.7,34686,14969,0.4315574006803898,0.7128156106937769,0.5713744103624411
fold_4__h50__seed_2__lb100__supervised,4,50,2,100,matrix_transformer,0.8,34686,7638,0.22020411693478636,0.8111671941396507,0.7147935885470695
fold_4__h50__seed_2__lb100__supervised,4,50,2,100,matrix_transformer,0.9,34686,808,0.023294701032116703,0.9221127797937078,0.9043500963597899
fold_4__h50__seed_2__lb100__deeplob_style__supervised,4,50,2,100,deeplob_style,0.0,34686,34686,1.0,0.49938316589509396,0.3159113992858331
fold_4__h50__seed_2__lb100__deeplob_style__supervised,4,50,2,100,deeplob_style,0.5,34686,33221,0.957763939341521,0.501195717146884,0.328812664647426
fold_4__h50__seed_2__lb100__deeplob_style__supervised,4,50,2,100,deeplob_style,0.6,34686,31368,0.9043418093755405,0.49966620611934526,0.3413594535219082
fold_4__h50__seed_2__lb100__deeplob_style__supervised,4,50,2,100,deeplob_style,0.7,34686,29606,0.8535432162832267,0.49496662618943005,0.3505432938538262
fold_4__h50__seed_2__lb100__deeplob_style__supervised,4,50,2,100,deeplob_style,0.8,34686,27515,0.7932595283399643,0.48359976197962723,0.35550337634094725
fold_4__h50__seed_2__lb100__deeplob_style__supervised,4,50,2,100,deeplob_style,0.9,34686,24270,0.6997059332295451,0.44907794914821997,0.33983340904295045
fold_5__h10__seed_0__lb20__supervised,5,10,0,20,matrix_transformer,0.0,39133,39133,1.0,0.7582967945286043,0.6647214249706953
fold_5__h10__seed_0__lb20__supervised,5,10,0,20,matrix_transformer,0.5,39133,36400,0.9301612449850509,0.7911935380126666,0.7116279885302026
fold_5__h10__seed_0__lb20__supervised,5,10,0,20,matrix_transformer,0.6,39133,31936,0.8160887230725986,0.8498497487298856,0.7984666099795829
fold_5__h10__seed_0__lb20__supervised,5,10,0,20,matrix_transformer,0.7,39133,29517,0.7542738864896634,0.8832647468455601,0.8452988375612213
fold_5__h10__seed_0__lb20__supervised,5,10,0,20,matrix_transformer,0.8,39133,27562,0.7043160503922521,0.9052093076260865,0.8737906833150537
fold_5__h10__seed_0__lb20__supervised,5,10,0,20,matrix_transformer,0.9,39133,23943,0.6118365573812383,0.9317600434021277,0.9088155625915251
fold_5__h10__seed_0__lb20__deeplob_style__supervised,5,10,0,20,deeplob_style,0.0,39133,39133,1.0,0.5245698797372982,0.3446098480153622
fold_5__h10__seed_0__lb20__deeplob_style__supervised,5,10,0,20,deeplob_style,0.5,39133,34530,0.8823754887179618,0.5645250933957917,0.397119606622004
fold_5__h10__seed_0__lb20__deeplob_style__supervised,5,10,0,20,deeplob_style,0.6,39133,27673,0.7071525311118493,0.6459713368129141,0.5075464989730487
fold_5__h10__seed_0__lb20__deeplob_style__supervised,5,10,0,20,deeplob_style,0.7,39133,22454,0.5737868295300641,0.7377945205207874,0.6324727944107905
fold_5__h10__seed_0__lb20__deeplob_style__supervised,5,10,0,20,deeplob_style,0.8,39133,18692,0.47765313162803774,0.8192167830189883,0.7453391634174003
fold_5__h10__seed_0__lb20__deeplob_style__supervised,5,10,0,20,deeplob_style,0.9,39133,14255,0.3642705644852171,0.8845470926715593,0.8382770336693198
fold_5__h10__seed_0__lb50__supervised,5,10,0,50,matrix_transformer,0.0,39103,39103,1.0,0.7379006551041111,0.6395481540979255
fold_5__h10__seed_0__lb50__supervised,5,10,0,50,matrix_transformer,0.5,39103,35966,0.9197759762678055,0.7735557648644944,0.6948082237659611
fold_5__h10__seed_0__lb50__supervised,5,10,0,50,matrix_transformer,0.6,39103,32515,0.8315218781167686,0.8146486071951645,0.7548869284835275
fold_5__h10__seed_0__lb50__supervised,5,10,0,50,matrix_transformer,0.7,39103,29931,0.7654399918164847,0.8458688240110801,0.798632782658311
fold_5__h10__seed_0__lb50__supervised,5,10,0,50,matrix_transformer,0.8,39103,27331,0.6989489297496356,0.8668286482338132,0.8286232159470885
fold_5__h10__seed_0__lb50__supervised,5,10,0,50,matrix_transformer,0.9,39103,22898,0.5855816689256579,0.8859721023500265,0.8589264717082593
fold_5__h10__seed_0__lb50__deeplob_style__supervised,5,10,0,50,deeplob_style,0.0,39103,39103,1.0,0.5199210247466217,0.3369678112519504
fold_5__h10__seed_0__lb50__deeplob_style__supervised,5,10,0,50,deeplob_style,0.5,39103,36906,0.9438150525535125,0.5330424205047456,0.3582857019174146
fold_5__h10__seed_0__lb50__deeplob_style__supervised,5,10,0,50,deeplob_style,0.6,39103,29982,0.7667442395724113,0.5989907803384048,0.44907904275158056
fold_5__h10__seed_0__lb50__deeplob_style__supervised,5,10,0,50,deeplob_style,0.7,39103,23290,0.5956064752065059,0.6935697177420396,0.5755194374719459
fold_5__h10__seed_0__lb50__deeplob_style__supervised,5,10,0,50,deeplob_style,0.8,39103,18256,0.4668695496509219,0.7914726263730434,0.7075476111360637
fold_5__h10__seed_0__lb50__deeplob_style__supervised,5,10,0,50,deeplob_style,0.9,39103,13754,0.3517377183336317,0.8543231527427846,0.7955081370385053
fold_5__h10__seed_0__lb100__supervised,5,10,0,100,matrix_transformer,0.0,39053,39053,1.0,0.2847038892860572,0.012399965425007188
fold_5__h10__seed_0__lb100__supervised,5,10,0,100,matrix_transformer,0.5,39053,20211,0.5175274626789235,0.2549325184619302,0.0
fold_5__h10__seed_0__lb100__supervised,5,10,0,100,matrix_transformer,0.6,39053,20180,0.5167336696284537,0.25487195184164885,0.0
fold_5__h10__seed_0__lb100__supervised,5,10,0,100,matrix_transformer,0.7,39053,20152,0.5160166952602873,0.2548382482169497,0.0
fold_5__h10__seed_0__lb100__supervised,5,10,0,100,matrix_transformer,0.8,39053,0,0.0,,
fold_5__h10__seed_0__lb100__supervised,5,10,0,100,matrix_transformer,0.9,39053,0,0.0,,
fold_5__h10__seed_0__lb100__deeplob_style__supervised,5,10,0,100,deeplob_style,0.0,39053,39053,1.0,0.5146639410356889,0.3342420270417491
fold_5__h10__seed_0__lb100__deeplob_style__supervised,5,10,0,100,deeplob_style,0.5,39053,33579,0.8598315110234809,0.5577346664091495,0.39331623927984993
fold_5__h10__seed_0__lb100__deeplob_style__supervised,5,10,0,100,deeplob_style,0.6,39053,23517,0.6021816505774205,0.6958148411938488,0.5753492365399259
fold_5__h10__seed_0__lb100__deeplob_style__supervised,5,10,0,100,deeplob_style,0.7,39053,17997,0.46083527513891376,0.8085676707807242,0.7337936618391957
fold_5__h10__seed_0__lb100__deeplob_style__supervised,5,10,0,100,deeplob_style,0.8,39053,14263,0.3652216218984457,0.8707427643654082,0.8240655135336878
fold_5__h10__seed_0__lb100__deeplob_style__supervised,5,10,0,100,deeplob_style,0.9,39053,10207,0.2613627634240647,0.9196887578200341,0.891165529539764
fold_5__h10__seed_1__lb20__supervised,5,10,1,20,matrix_transformer,0.0,39133,39133,1.0,0.756770859919676,0.6603701374364361
fold_5__h10__seed_1__lb20__supervised,5,10,1,20,matrix_transformer,0.5,39133,36244,0.9261748396494007,0.7913370622763138,0.7098275783561155
fold_5__h10__seed_1__lb20__supervised,5,10,1,20,matrix_transformer,0.6,39133,31821,0.8131500268315743,0.8466220118703437,0.7929143317019198
fold_5__h10__seed_1__lb20__supervised,5,10,1,20,matrix_transformer,0.7,39133,29167,0.7453300283648072,0.8836927307399592,0.8462225837230511
fold_5__h10__seed_1__lb20__supervised,5,10,1,20,matrix_transformer,0.8,39133,27108,0.6927145887102957,0.9099424363848859,0.8804563254895743
fold_5__h10__seed_1__lb20__supervised,5,10,1,20,matrix_transformer,0.9,39133,23398,0.5979096925868194,0.9364088172710531,0.9152226467085995
fold_5__h10__seed_1__lb20__deeplob_style__supervised,5,10,1,20,deeplob_style,0.0,39133,39133,1.0,0.5274025997145557,0.34817282813949535
fold_5__h10__seed_1__lb20__deeplob_style__supervised,5,10,1,20,deeplob_style,0.5,39133,34200,0.8739427082002402,0.571844986190032,0.4034441475307228
fold_5__h10__seed_1__lb20__deeplob_style__supervised,5,10,1,20,deeplob_style,0.6,39133,26599,0.679707663608719,0.6575791571661874,0.5167303180146625
fold_5__h10__seed_1__lb20__deeplob_style__supervised,5,10,1,20,deeplob_style,0.7,39133,20272,0.5180282625916746,0.764019720686274,0.6670749894731756
fold_5__h10__seed_1__lb20__deeplob_style__supervised,5,10,1,20,deeplob_style,0.8,39133,16694,0.4265964786752868,0.8306837295395164,0.7661853883166666
fold_5__h10__seed_1__lb20__deeplob_style__supervised,5,10,1,20,deeplob_style,0.9,39133,12785,0.3267063603608208,0.8848025745444934,0.8458632952592405
fold_5__h10__seed_1__lb50__supervised,5,10,1,50,matrix_transformer,0.0,39103,39103,1.0,0.748010759203822,0.6521293278059804
fold_5__h10__seed_1__lb50__supervised,5,10,1,50,matrix_transformer,0.5,39103,36364,0.9299542234611156,0.7803091366321504,0.7017418118437763
fold_5__h10__seed_1__lb50__supervised,5,10,1,50,matrix_transformer,0.6,39103,32839,0.8398076873897143,0.822593028608805,0.7652026322140552
fold_5__h10__seed_1__lb50__supervised,5,10,1,50,matrix_transformer,0.7,39103,30582,0.7820883308186073,0.8503277828494507,0.805257073407926
fold_5__h10__seed_1__lb50__supervised,5,10,1,50,matrix_transformer,0.8,39103,29125,0.7448277625757614,0.8690864532542291,0.8319915987140367
fold_5__h10__seed_1__lb50__supervised,5,10,1,50,matrix_transformer,0.9,39103,26498,0.6776462164028335,0.8926540148237763,0.8636142597134315
fold_5__h10__seed_1__lb50__deeplob_style__supervised,5,10,1,50,deeplob_style,0.0,39103,39103,1.0,0.5310209144919092,0.3510056270192141
fold_5__h10__seed_1__lb50__deeplob_style__supervised,5,10,1,50,deeplob_style,0.5,39103,36683,0.9381121653070097,0.5464892047436628,0.3745491221780497
fold_5__h10__seed_1__lb50__deeplob_style__supervised,5,10,1,50,deeplob_style,0.6,39103,31616,0.808531314732885,0.5891123654570445,0.43247745326445713
fold_5__h10__seed_1__lb50__deeplob_style__supervised,5,10,1,50,deeplob_style,0.7,39103,26022,0.6654732373475181,0.6509006100674163,0.5133072635624795
