ablation_name,ablation_type,status,model_name,split,horizon,feature_group,lookback,calibration_bins,cost_bps,latency_steps,metric_name,metric_value,source_experiment,warning
baseline,baseline,run,transformer,test,10,all,1,10,"0.0,1.0,5.0",0,calibration.bin_7.confidence_gap,0.2303472013257806,experiments/baseline,none
baseline,baseline,run,transformer,test,10,all,1,10,"0.0,1.0,5.0",0,calibration.bin_8.count,2204.0,experiments/baseline,none
baseline,baseline,run,transformer,test,10,all,1,10,"0.0,1.0,5.0",0,calibration.bin_8.mean_confidence,0.8511884421675774,experiments/baseline,none
baseline,baseline,run,transformer,test,10,all,1,10,"0.0,1.0,5.0",0,calibration.bin_8.accuracy,0.7336660617059891,experiments/baseline,none
baseline,baseline,run,transformer,test,10,all,1,10,"0.0,1.0,5.0",0,calibration.bin_8.confidence_gap,0.1175223804615882,experiments/baseline,none
baseline,baseline,run,transformer,test,10,all,1,10,"0.0,1.0,5.0",0,calibration.bin_9.count,5851.0,experiments/baseline,none
baseline,baseline,run,transformer,test,10,all,1,10,"0.0,1.0,5.0",0,calibration.bin_9.mean_confidence,0.9583418038824972,experiments/baseline,none
baseline,baseline,run,transformer,test,10,all,1,10,"0.0,1.0,5.0",0,calibration.bin_9.accuracy,0.8533584002734576,experiments/baseline,none
baseline,baseline,run,transformer,test,10,all,1,10,"0.0,1.0,5.0",0,calibration.bin_9.confidence_gap,0.1049834036090396,experiments/baseline,none
baseline,baseline,run,majority,test,10,all,1,10,0.0,0,execution.eligible_predictions@confidence_threshold=0,19588.0,experiments/baseline,none
baseline,baseline,run,majority,test,10,all,1,10,0.0,0,execution.trade_count_proxy@confidence_threshold=0,19588.0,experiments/baseline,none
baseline,baseline,run,majority,test,10,all,1,10,0.0,0,execution.turnover_proxy@confidence_threshold=0,19588.0,experiments/baseline,none
baseline,baseline,run,majority,test,10,all,1,10,0.0,0,execution.gross_signal_return_proxy@confidence_threshold=0,14.119752929450796,experiments/baseline,none
baseline,baseline,run,majority,test,10,all,1,10,0.0,0,execution.cost_proxy@confidence_threshold=0,0.0,experiments/baseline,none
baseline,baseline,run,majority,test,10,all,1,10,0.0,0,execution.net_signal_return_proxy@confidence_threshold=0,14.119752929450796,experiments/baseline,none
baseline,baseline,run,majority,test,10,all,1,10,0.0,0,execution.hit_rate_proxy@confidence_threshold=0,0.5688176434551766,experiments/baseline,none
baseline,baseline,run,majority,test,10,all,1,10,1.0,0,execution.eligible_predictions@confidence_threshold=0,19588.0,experiments/baseline,none
baseline,baseline,run,majority,test,10,all,1,10,1.0,0,execution.trade_count_proxy@confidence_threshold=0,19588.0,experiments/baseline,none
baseline,baseline,run,majority,test,10,all,1,10,1.0,0,execution.turnover_proxy@confidence_threshold=0,19588.0,experiments/baseline,none
baseline,baseline,run,majority,test,10,all,1,10,1.0,0,execution.gross_signal_return_proxy@confidence_threshold=0,14.119752929450796,experiments/baseline,none
baseline,baseline,run,majority,test,10,all,1,10,1.0,0,execution.cost_proxy@confidence_threshold=0,1.0,experiments/baseline,none
baseline,baseline,run,majority,test,10,all,1,10,1.0,0,execution.net_signal_return_proxy@confidence_threshold=0,13.119752929450796,experiments/baseline,none
baseline,baseline,run,majority,test,10,all,1,10,1.0,0,execution.hit_rate_proxy@confidence_threshold=0,0.5688176434551766,experiments/baseline,none
baseline,baseline,run,majority,test,10,all,1,10,5.0,0,execution.eligible_predictions@confidence_threshold=0,19588.0,experiments/baseline,none
baseline,baseline,run,majority,test,10,all,1,10,5.0,0,execution.trade_count_proxy@confidence_threshold=0,19588.0,experiments/baseline,none
baseline,baseline,run,majority,test,10,all,1,10,5.0,0,execution.turnover_proxy@confidence_threshold=0,19588.0,experiments/baseline,none
baseline,baseline,run,majority,test,10,all,1,10,5.0,0,execution.gross_signal_return_proxy@confidence_threshold=0,14.119752929450796,experiments/baseline,none
baseline,baseline,run,majority,test,10,all,1,10,5.0,0,execution.cost_proxy@confidence_threshold=0,5.0,experiments/baseline,none
baseline,baseline,run,majority,test,10,all,1,10,5.0,0,execution.net_signal_return_proxy@confidence_threshold=0,9.119752929450796,experiments/baseline,none
baseline,baseline,run,majority,test,10,all,1,10,5.0,0,execution.hit_rate_proxy@confidence_threshold=0,0.5688176434551766,experiments/baseline,none
baseline,baseline,run,majority,test,10,all,1,10,0.0,0,execution.eligible_predictions@confidence_threshold=0.5,19588.0,experiments/baseline,none
baseline,baseline,run,majority,test,10,all,1,10,0.0,0,execution.trade_count_proxy@confidence_threshold=0.5,19588.0,experiments/baseline,none
baseline,baseline,run,majority,test,10,all,1,10,0.0,0,execution.turnover_proxy@confidence_threshold=0.5,19588.0,experiments/baseline,none
baseline,baseline,run,majority,test,10,all,1,10,0.0,0,execution.gross_signal_return_proxy@confidence_threshold=0.5,14.119752929450796,experiments/baseline,none
baseline,baseline,run,majority,test,10,all,1,10,0.0,0,execution.cost_proxy@confidence_threshold=0.5,0.0,experiments/baseline,none
baseline,baseline,run,majority,test,10,all,1,10,0.0,0,execution.net_signal_return_proxy@confidence_threshold=0.5,14.119752929450796,experiments/baseline,none
baseline,baseline,run,majority,test,10,all,1,10,0.0,0,execution.hit_rate_proxy@confidence_threshold=0.5,0.5688176434551766,experiments/baseline,none
baseline,baseline,run,majority,test,10,all,1,10,1.0,0,execution.eligible_predictions@confidence_threshold=0.5,19588.0,experiments/baseline,none
baseline,baseline,run,majority,test,10,all,1,10,1.0,0,execution.trade_count_proxy@confidence_threshold=0.5,19588.0,experiments/baseline,none
baseline,baseline,run,majority,test,10,all,1,10,1.0,0,execution.turnover_proxy@confidence_threshold=0.5,19588.0,experiments/baseline,none
baseline,baseline,run,majority,test,10,all,1,10,1.0,0,execution.gross_signal_return_proxy@confidence_threshold=0.5,14.119752929450796,experiments/baseline,none
baseline,baseline,run,majority,test,10,all,1,10,1.0,0,execution.cost_proxy@confidence_threshold=0.5,1.0,experiments/baseline,none
baseline,baseline,run,majority,test,10,all,1,10,1.0,0,execution.net_signal_return_proxy@confidence_threshold=0.5,13.119752929450796,experiments/baseline,none
baseline,baseline,run,majority,test,10,all,1,10,1.0,0,execution.hit_rate_proxy@confidence_threshold=0.5,0.5688176434551766,experiments/baseline,none
baseline,baseline,run,majority,test,10,all,1,10,5.0,0,execution.eligible_predictions@confidence_threshold=0.5,19588.0,experiments/baseline,none
baseline,baseline,run,majority,test,10,all,1,10,5.0,0,execution.trade_count_proxy@confidence_threshold=0.5,19588.0,experiments/baseline,none
baseline,baseline,run,majority,test,10,all,1,10,5.0,0,execution.turnover_proxy@confidence_threshold=0.5,19588.0,experiments/baseline,none
baseline,baseline,run,majority,test,10,all,1,10,5.0,0,execution.gross_signal_return_proxy@confidence_threshold=0.5,14.119752929450796,experiments/baseline,none
baseline,baseline,run,majority,test,10,all,1,10,5.0,0,execution.cost_proxy@confidence_threshold=0.5,5.0,experiments/baseline,none
baseline,baseline,run,majority,test,10,all,1,10,5.0,0,execution.net_signal_return_proxy@confidence_threshold=0.5,9.119752929450796,experiments/baseline,none
baseline,baseline,run,majority,test,10,all,1,10,5.0,0,execution.hit_rate_proxy@confidence_threshold=0.5,0.5688176434551766,experiments/baseline,none
baseline,baseline,run,majority,test,10,all,1,10,0.0,0,execution.eligible_predictions@confidence_threshold=0.6,19588.0,experiments/baseline,none
baseline,baseline,run,majority,test,10,all,1,10,0.0,0,execution.trade_count_proxy@confidence_threshold=0.6,19588.0,experiments/baseline,none
baseline,baseline,run,majority,test,10,all,1,10,0.0,0,execution.turnover_proxy@confidence_threshold=0.6,19588.0,experiments/baseline,none
baseline,baseline,run,majority,test,10,all,1,10,0.0,0,execution.gross_signal_return_proxy@confidence_threshold=0.6,14.119752929450796,experiments/baseline,none
baseline,baseline,run,majority,test,10,all,1,10,0.0,0,execution.cost_proxy@confidence_threshold=0.6,0.0,experiments/baseline,none
baseline,baseline,run,majority,test,10,all,1,10,0.0,0,execution.net_signal_return_proxy@confidence_threshold=0.6,14.119752929450796,experiments/baseline,none
baseline,baseline,run,majority,test,10,all,1,10,0.0,0,execution.hit_rate_proxy@confidence_threshold=0.6,0.5688176434551766,experiments/baseline,none
baseline,baseline,run,majority,test,10,all,1,10,1.0,0,execution.eligible_predictions@confidence_threshold=0.6,19588.0,experiments/baseline,none
baseline,baseline,run,majority,test,10,all,1,10,1.0,0,execution.trade_count_proxy@confidence_threshold=0.6,19588.0,experiments/baseline,none
baseline,baseline,run,majority,test,10,all,1,10,1.0,0,execution.turnover_proxy@confidence_threshold=0.6,19588.0,experiments/baseline,none
baseline,baseline,run,majority,test,10,all,1,10,1.0,0,execution.gross_signal_return_proxy@confidence_threshold=0.6,14.119752929450796,experiments/baseline,none
baseline,baseline,run,majority,test,10,all,1,10,1.0,0,execution.cost_proxy@confidence_threshold=0.6,1.0,experiments/baseline,none
baseline,baseline,run,majority,test,10,all,1,10,1.0,0,execution.net_signal_return_proxy@confidence_threshold=0.6,13.119752929450796,experiments/baseline,none
baseline,baseline,run,majority,test,10,all,1,10,1.0,0,execution.hit_rate_proxy@confidence_threshold=0.6,0.5688176434551766,experiments/baseline,none
baseline,baseline,run,majority,test,10,all,1,10,5.0,0,execution.eligible_predictions@confidence_threshold=0.6,19588.0,experiments/baseline,none
baseline,baseline,run,majority,test,10,all,1,10,5.0,0,execution.trade_count_proxy@confidence_threshold=0.6,19588.0,experiments/baseline,none
baseline,baseline,run,majority,test,10,all,1,10,5.0,0,execution.turnover_proxy@confidence_threshold=0.6,19588.0,experiments/baseline,none
baseline,baseline,run,majority,test,10,all,1,10,5.0,0,execution.gross_signal_return_proxy@confidence_threshold=0.6,14.119752929450796,experiments/baseline,none
baseline,baseline,run,majority,test,10,all,1,10,5.0,0,execution.cost_proxy@confidence_threshold=0.6,5.0,experiments/baseline,none
baseline,baseline,run,majority,test,10,all,1,10,5.0,0,execution.net_signal_return_proxy@confidence_threshold=0.6,9.119752929450796,experiments/baseline,none
baseline,baseline,run,majority,test,10,all,1,10,5.0,0,execution.hit_rate_proxy@confidence_threshold=0.6,0.5688176434551766,experiments/baseline,none
baseline,baseline,run,majority,test,10,all,1,10,0.0,0,execution.eligible_predictions@confidence_threshold=0.7,0.0,experiments/baseline,none
baseline,baseline,run,majority,test,10,all,1,10,0.0,0,execution.trade_count_proxy@confidence_threshold=0.7,0.0,experiments/baseline,none
baseline,baseline,run,majority,test,10,all,1,10,0.0,0,execution.turnover_proxy@confidence_threshold=0.7,0.0,experiments/baseline,none
baseline,baseline,run,majority,test,10,all,1,10,0.0,0,execution.gross_signal_return_proxy@confidence_threshold=0.7,0.0,experiments/baseline,none
baseline,baseline,run,majority,test,10,all,1,10,0.0,0,execution.cost_proxy@confidence_threshold=0.7,0.0,experiments/baseline,none
baseline,baseline,run,majority,test,10,all,1,10,0.0,0,execution.net_signal_return_proxy@confidence_threshold=0.7,0.0,experiments/baseline,none
baseline,baseline,run,majority,test,10,all,1,10,0.0,0,execution.hit_rate_proxy@confidence_threshold=0.7,0.0,experiments/baseline,none
baseline,baseline,run,majority,test,10,all,1,10,1.0,0,execution.eligible_predictions@confidence_threshold=0.7,0.0,experiments/baseline,none
baseline,baseline,run,majority,test,10,all,1,10,1.0,0,execution.trade_count_proxy@confidence_threshold=0.7,0.0,experiments/baseline,none
baseline,baseline,run,majority,test,10,all,1,10,1.0,0,execution.turnover_proxy@confidence_threshold=0.7,0.0,experiments/baseline,none
baseline,baseline,run,majority,test,10,all,1,10,1.0,0,execution.gross_signal_return_proxy@confidence_threshold=0.7,0.0,experiments/baseline,none
baseline,baseline,run,majority,test,10,all,1,10,1.0,0,execution.cost_proxy@confidence_threshold=0.7,0.0,experiments/baseline,none
baseline,baseline,run,majority,test,10,all,1,10,1.0,0,execution.net_signal_return_proxy@confidence_threshold=0.7,0.0,experiments/baseline,none
baseline,baseline,run,majority,test,10,all,1,10,1.0,0,execution.hit_rate_proxy@confidence_threshold=0.7,0.0,experiments/baseline,none
baseline,baseline,run,majority,test,10,all,1,10,5.0,0,execution.eligible_predictions@confidence_threshold=0.7,0.0,experiments/baseline,none
baseline,baseline,run,majority,test,10,all,1,10,5.0,0,execution.trade_count_proxy@confidence_threshold=0.7,0.0,experiments/baseline,none
baseline,baseline,run,majority,test,10,all,1,10,5.0,0,execution.turnover_proxy@confidence_threshold=0.7,0.0,experiments/baseline,none
baseline,baseline,run,majority,test,10,all,1,10,5.0,0,execution.gross_signal_return_proxy@confidence_threshold=0.7,0.0,experiments/baseline,none
baseline,baseline,run,majority,test,10,all,1,10,5.0,0,execution.cost_proxy@confidence_threshold=0.7,0.0,experiments/baseline,none
baseline,baseline,run,majority,test,10,all,1,10,5.0,0,execution.net_signal_return_proxy@confidence_threshold=0.7,0.0,experiments/baseline,none
baseline,baseline,run,majority,test,10,all,1,10,5.0,0,execution.hit_rate_proxy@confidence_threshold=0.7,0.0,experiments/baseline,none
baseline,baseline,run,logistic,test,10,all,1,10,0.0,0,execution.eligible_predictions@confidence_threshold=0,19588.0,experiments/baseline,none
baseline,baseline,run,logistic,test,10,all,1,10,0.0,0,execution.trade_count_proxy@confidence_threshold=0,18132.0,experiments/baseline,none
baseline,baseline,run,logistic,test,10,all,1,10,0.0,0,execution.turnover_proxy@confidence_threshold=0,18132.0,experiments/baseline,none
baseline,baseline,run,logistic,test,10,all,1,10,0.0,0,execution.gross_signal_return_proxy@confidence_threshold=0,15.226320652920824,experiments/baseline,none
baseline,baseline,run,logistic,test,10,all,1,10,0.0,0,execution.cost_proxy@confidence_threshold=0,0.0,experiments/baseline,none
baseline,baseline,run,logistic,test,10,all,1,10,0.0,0,execution.net_signal_return_proxy@confidence_threshold=0,15.226320652920824,experiments/baseline,none
baseline,baseline,run,logistic,test,10,all,1,10,0.0,0,execution.hit_rate_proxy@confidence_threshold=0,0.574075964876455,experiments/baseline,none
baseline,baseline,run,logistic,test,10,all,1,10,1.0,0,execution.eligible_predictions@confidence_threshold=0,19588.0,experiments/baseline,none
baseline,baseline,run,logistic,test,10,all,1,10,1.0,0,execution.trade_count_proxy@confidence_threshold=0,18132.0,experiments/baseline,none
baseline,baseline,run,logistic,test,10,all,1,10,1.0,0,execution.turnover_proxy@confidence_threshold=0,18132.0,experiments/baseline,none
baseline,baseline,run,logistic,test,10,all,1,10,1.0,0,execution.gross_signal_return_proxy@confidence_threshold=0,15.226320652920824,experiments/baseline,none
baseline,baseline,run,logistic,test,10,all,1,10,1.0,0,execution.cost_proxy@confidence_threshold=0,1.0,experiments/baseline,none
baseline,baseline,run,logistic,test,10,all,1,10,1.0,0,execution.net_signal_return_proxy@confidence_threshold=0,14.226320652920824,experiments/baseline,none
baseline,baseline,run,logistic,test,10,all,1,10,1.0,0,execution.hit_rate_proxy@confidence_threshold=0,0.574075964876455,experiments/baseline,none
baseline,baseline,run,logistic,test,10,all,1,10,5.0,0,execution.eligible_predictions@confidence_threshold=0,19588.0,experiments/baseline,none
baseline,baseline,run,logistic,test,10,all,1,10,5.0,0,execution.trade_count_proxy@confidence_threshold=0,18132.0,experiments/baseline,none
baseline,baseline,run,logistic,test,10,all,1,10,5.0,0,execution.turnover_proxy@confidence_threshold=0,18132.0,experiments/baseline,none
baseline,baseline,run,logistic,test,10,all,1,10,5.0,0,execution.gross_signal_return_proxy@confidence_threshold=0,15.226320652920824,experiments/baseline,none
baseline,baseline,run,logistic,test,10,all,1,10,5.0,0,execution.cost_proxy@confidence_threshold=0,5.0,experiments/baseline,none
baseline,baseline,run,logistic,test,10,all,1,10,5.0,0,execution.net_signal_return_proxy@confidence_threshold=0,10.226320652920824,experiments/baseline,none
baseline,baseline,run,logistic,test,10,all,1,10,5.0,0,execution.hit_rate_proxy@confidence_threshold=0,0.574075964876455,experiments/baseline,none
baseline,baseline,run,logistic,test,10,all,1,10,0.0,0,execution.eligible_predictions@confidence_threshold=0.5,13583.0,experiments/baseline,none
baseline,baseline,run,logistic,test,10,all,1,10,0.0,0,execution.trade_count_proxy@confidence_threshold=0.5,13215.0,experiments/baseline,none
baseline,baseline,run,logistic,test,10,all,1,10,0.0,0,execution.turnover_proxy@confidence_threshold=0.5,13215.0,experiments/baseline,none
baseline,baseline,run,logistic,test,10,all,1,10,0.0,0,execution.gross_signal_return_proxy@confidence_threshold=0.5,14.358631894600068,experiments/baseline,none
baseline,baseline,run,logistic,test,10,all,1,10,0.0,0,execution.cost_proxy@confidence_threshold=0.5,0.0,experiments/baseline,none
baseline,baseline,run,logistic,test,10,all,1,10,0.0,0,execution.net_signal_return_proxy@confidence_threshold=0.5,14.358631894600068,experiments/baseline,none
baseline,baseline,run,logistic,test,10,all,1,10,0.0,0,execution.hit_rate_proxy@confidence_threshold=0.5,0.6453655304424648,experiments/baseline,none
baseline,baseline,run,logistic,test,10,all,1,10,1.0,0,execution.eligible_predictions@confidence_threshold=0.5,13583.0,experiments/baseline,none
baseline,baseline,run,logistic,test,10,all,1,10,1.0,0,execution.trade_count_proxy@confidence_threshold=0.5,13215.0,experiments/baseline,none
baseline,baseline,run,logistic,test,10,all,1,10,1.0,0,execution.turnover_proxy@confidence_threshold=0.5,13215.0,experiments/baseline,none
baseline,baseline,run,logistic,test,10,all,1,10,1.0,0,execution.gross_signal_return_proxy@confidence_threshold=0.5,14.358631894600068,experiments/baseline,none
baseline,baseline,run,logistic,test,10,all,1,10,1.0,0,execution.cost_proxy@confidence_threshold=0.5,1.0,experiments/baseline,none
baseline,baseline,run,logistic,test,10,all,1,10,1.0,0,execution.net_signal_return_proxy@confidence_threshold=0.5,13.358631894600068,experiments/baseline,none
baseline,baseline,run,logistic,test,10,all,1,10,1.0,0,execution.hit_rate_proxy@confidence_threshold=0.5,0.6453655304424648,experiments/baseline,none
baseline,baseline,run,logistic,test,10,all,1,10,5.0,0,execution.eligible_predictions@confidence_threshold=0.5,13583.0,experiments/baseline,none
baseline,baseline,run,logistic,test,10,all,1,10,5.0,0,execution.trade_count_proxy@confidence_threshold=0.5,13215.0,experiments/baseline,none
baseline,baseline,run,logistic,test,10,all,1,10,5.0,0,execution.turnover_proxy@confidence_threshold=0.5,13215.0,experiments/baseline,none
baseline,baseline,run,logistic,test,10,all,1,10,5.0,0,execution.gross_signal_return_proxy@confidence_threshold=0.5,14.358631894600068,experiments/baseline,none
baseline,baseline,run,logistic,test,10,all,1,10,5.0,0,execution.cost_proxy@confidence_threshold=0.5,5.0,experiments/baseline,none
baseline,baseline,run,logistic,test,10,all,1,10,5.0,0,execution.net_signal_return_proxy@confidence_threshold=0.5,9.358631894600068,experiments/baseline,none
